team,season,player_id,mp,team_full,user_id,item_id,era
ATL,2010,smithjo03,2871.0,Atlanta Hawks,Atlanta Hawks_2010,smithjo03_2010,2008-2015
ATL,2010,teaguje01,719.0,Atlanta Hawks,Atlanta Hawks_2010,teaguje01_2010,2008-2015
ATL,2010,westma02,142.0,Atlanta Hawks,Atlanta Hawks_2010,westma02_2010,2008-2015
ATL,2010,willima02,2468.0,Atlanta Hawks,Atlanta Hawks_2010,willima02_2010,2008-2015
ATL,2011,bibbymi01,1674.0,Atlanta Hawks,Atlanta Hawks_2011,bibbymi01_2011,2008-2015
ATL,2011,collija04,593.0,Atlanta Hawks,Atlanta Hawks_2011,collija04_2011,2008-2015
ATL,2011,crawfja01,2297.0,Atlanta Hawks,Atlanta Hawks_2011,crawfja01_2011,2008-2015
ATL,2011,evansma01,837.0,Atlanta Hawks,Atlanta Hawks_2011,evansma01_2011,2008-2015
ATL,2011,hinriki01,686.0,Atlanta Hawks,Atlanta Hawks_2011,hinriki01_2011,2008-2015
ATL,2011,horfoal01,2704.0,Atlanta Hawks,Atlanta Hawks_2011,horfoal01_2011,2008-2015
ATL,2011,johnsjo02,2554.0,Atlanta Hawks,Atlanta Hawks_2011,johnsjo02_2011,2008-2015
ATL,2011,pachuza01,1244.0,Atlanta Hawks,Atlanta Hawks_2011,pachuza01_2011,2008-2015
ATL,2011,poweljo01,653.0,Atlanta Hawks,Atlanta Hawks_2011,poweljo01_2011,2008-2015
ATL,2011,smithjo03,2645.0,Atlanta Hawks,Atlanta Hawks_2011,smithjo03_2011,2008-2015
ATL,2011,teaguje01,963.0,Atlanta Hawks,Atlanta Hawks_2011,teaguje01_2011,2008-2015
ATL,2011,wilkida02,676.0,Atlanta Hawks,Atlanta Hawks_2011,wilkida02_2011,2008-2015
ATL,2011,willima02,1865.0,Atlanta Hawks,Atlanta Hawks_2011,willima02_2011,2008-2015
ATL,2012,collija04,308.0,Atlanta Hawks,Atlanta Hawks_2012,collija04_2012,2008-2015
ATL,2012,greenwi01,922.0,Atlanta Hawks,Atlanta Hawks_2012,greenwi01_2012,2008-2015
ATL,2012,hinriki01,1237.0,Atlanta Hawks,Atlanta Hawks_2012,hinriki01_2012,2008-2015
ATL,2012,johnsiv01,934.0,Atlanta Hawks,Atlanta Hawks_2012,johnsiv01_2012,2008-2015
ATL,2012,johnsjo02,2127.0,Atlanta Hawks,Atlanta Hawks_2012,johnsjo02_2012,2008-2015
ATL,2012,mcgratr01,837.0,Atlanta Hawks,Atlanta Hawks_2012,mcgratr01_2012,2008-2015
ATL,2012,pachuza01,1640.0,Atlanta Hawks,Atlanta Hawks_2012,pachuza01_2012,2008-2015
ATL,2012,pargoja01,671.0,Atlanta Hawks,Atlanta Hawks_2012,pargoja01_2012,2008-2015
ATL,2012,radmavl01,755.0,Atlanta Hawks,Atlanta Hawks_2012,radmavl01_2012,2008-2015
ATL,2012,smithjo03,2329.0,Atlanta Hawks,Atlanta Hawks_2012,smithjo03_2012,2008-2015
ATL,2012,stackje01,273.0,Atlanta Hawks,Atlanta Hawks_2012,stackje01_2012,2008-2015
ATL,2012,teaguje01,2183.0,Atlanta Hawks,Atlanta Hawks_2012,teaguje01_2012,2008-2015
ATL,2012,willima02,1500.0,Atlanta Hawks,Atlanta Hawks_2012,willima02_2012,2008-2015
ATL,2013,harride01,1421.0,Atlanta Hawks,Atlanta Hawks_2013,harride01_2013,2008-2015
ATL,2013,horfoal01,2756.0,Atlanta Hawks,Atlanta Hawks_2013,horfoal01_2013,2008-2015
